type,latitude,longitude,alt,speed,course
T,50.904442,-114.020395,1031.000000,13.010000,113.990000
T,50.904442,-114.020395,1031.000000,13.010000,113.990000
T,50.904442,-114.020395,1031.000000,13.010000,113.990000
T,50.904442,-114.020395,1031.000000,13.010000,113.990000
T,50.904442,-114.020395,1031.000000,13.010000,113.990000
T,50.904442,-114.020395,1031.000000,13.010000,113.990000
T,50.904442,-114.020395,1031.000000,13.010000,113.990000
T,50.904442,-114.020395,1031.000000,13.010000,113.990000
T,50.904442,-114.020395,1030.800000,13.010000,113.990000
T,50.904413,-114.020312,1030.800000,12.980000,120.750000
T,50.904413,-114.020312,1030.800000,12.980000,120.750000
T,50.904413,-114.020312,1030.800000,12.980000,120.750000
T,50.904413,-114.020312,1030.800000,12.980000,120.750000
T,50.904413,-114.020312,1030.800000,12.980000,120.750000
T,50.904413,-114.020312,1030.800000,12.980000,120.750000
T,50.904413,-114.020312,1030.800000,12.980000,120.750000
T,50.904413,-114.020312,1030.800000,12.980000,120.750000
T,50.904413,-114.020312,1030.800000,12.980000,120.750000
T,50.904413,-114.020312,1030.800000,12.980000,120.750000
T,50.904413,-114.020312,1030.800000,12.980000,120.750000
T,50.904413,-114.020312,1030.800000,12.980000,120.750000
T,50.904413,-114.020312,1030.800000,12.980000,120.750000
T,50.904380,-114.020233,1030.800000,13.360000,127.480000
T,50.904380,-114.020233,1030.800000,13.360000,127.480000
T,50.904380,-114.020233,1030.800000,13.360000,127.480000
T,50.904380,-114.020233,1030.800000,13.360000,127.480000
T,50.904380,-114.020233,1030.800000,13.360000,127.480000
T,50.904380,-114.020233,1030.700000,13.360000,127.480000
T,50.904380,-114.020233,1030.700000,13.360000,127.480000
T,50.904343,-114.020158,1030.700000,12.900000,131.870000
T,50.904343,-114.020158,1030.700000,12.900000,131.870000
T,50.904343,-114.020158,1030.700000,12.900000,131.870000
T,50.904343,-114.020158,1030.700000,12.900000,131.870000
T,50.904343,-114.020158,1030.700000,12.900000,131.870000
T,50.904343,-114.020158,1030.700000,12.900000,131.870000
T,50.904343,-114.020158,1030.700000,12.900000,131.870000
T,50.904343,-114.020158,1030.700000,12.900000,131.870000
T,50.904343,-114.020158,1030.700000,12.900000,131.870000
T,50.904343,-114.020158,1030.700000,12.900000,131.870000
T,50.904307,-114.020085,1030.700000,12.870000,126.900000
T,50.904307,-114.020085,1030.700000,12.870000,126.900000
T,50.904307,-114.020085,1030.700000,12.870000,126.900000
T,50.904307,-114.020085,1030.700000,12.870000,126.900000
T,50.904307,-114.020085,1030.700000,12.870000,126.900000
T,50.904307,-114.020085,1030.700000,12.870000,126.900000
T,50.904307,-114.020085,1030.700000,12.870000,126.900000
T,50.904307,-114.020085,1030.700000,12.870000,126.900000
T,50.904307,-114.020085,1030.300000,12.870000,126.900000
T,50.904307,-114.020085,1030.300000,12.870000,126.900000
T,50.904277,-114.020005,1030.300000,13.210000,115.530000
T,50.904277,-114.020005,1030.300000,13.210000,115.530000
T,50.904277,-114.020005,1030.300000,13.210000,115.530000
T,50.904277,-114.020005,1030.300000,13.210000,115.530000
T,50.904277,-114.020005,1030.300000,13.210000,115.530000
T,50.904277,-114.020005,1030.300000,13.210000,115.530000
T,50.904277,-114.020005,1030.300000,13.210000,115.530000
T,50.904277,-114.020005,1030.300000,13.210000,115.530000
T,50.904277,-114.020005,1029.100000,13.210000,115.530000
T,50.904277,-114.020005,1029.100000,13.210000,115.530000
T,50.904260,-114.019910,1029.100000,14.080000,108.520000
T,50.904260,-114.019910,1029.100000,14.080000,108.520000
T,50.904260,-114.019910,1029.100000,14.080000,108.520000
T,50.904260,-114.019910,1029.100000,14.080000,108.520000
T,50.904260,-114.019910,1029.100000,14.080000,108.520000
T,50.904260,-114.019910,1029.100000,14.080000,108.520000
T,50.904260,-114.019910,1029.100000,14.080000,108.520000
T,50.904260,-114.019910,1029.100000,14.080000,108.520000
T,50.904260,-114.019910,1028.500000,14.080000,108.520000
T,50.904260,-114.019910,1028.500000,14.080000,108.520000
T,50.904260,-114.019910,1028.500000,14.080000,108.520000
T,50.904260,-114.019910,1028.500000,14.080000,108.520000
T,50.904243,-114.019807,1028.500000,13.920000,101.170000
T,50.904243,-114.019807,1028.500000,13.920000,101.170000
T,50.904243,-114.019807,1028.500000,13.920000,101.170000
T,50.904243,-114.019807,1028.500000,13.920000,101.170000
T,50.904243,-114.019807,1028.500000,13.920000,101.170000
T,50.904243,-114.019807,1028.300000,13.920000,101.170000
T,50.904235,-114.019705,1028.300000,13.250000,99.510000
T,50.904235,-114.019705,1028.300000,13.250000,99.510000
T,50.904235,-114.019705,1028.300000,13.250000,99.510000
T,50.904235,-114.019705,1028.300000,13.250000,99.510000
T,50.904235,-114.019705,1028.300000,13.250000,99.510000
T,50.904235,-114.019705,1028.300000,13.250000,99.510000
T,50.904235,-114.019705,1028.300000,13.250000,99.510000
T,50.904235,-114.019705,1028.300000,13.250000,99.510000
T,50.904235,-114.019705,1028.300000,13.250000,99.510000
T,50.904235,-114.019705,1028.300000,13.250000,99.510000
T,50.904225,-114.019613,1028.300000,12.530000,97.890000
T,50.904225,-114.019613,1028.300000,12.530000,97.890000
T,50.904225,-114.019613,1028.300000,12.530000,97.890000
T,50.904225,-114.019613,1028.300000,12.530000,97.890000
T,50.904225,-114.019613,1028.300000,12.530000,97.890000
T,50.904225,-114.019613,1028.300000,12.530000,97.890000
T,50.904225,-114.019613,1028.300000,12.530000,97.890000
T,50.904225,-114.019613,1028.300000,12.530000,97.890000
T,50.904225,-114.019613,1028.300000,12.530000,97.890000
T,50.904225,-114.019613,1028.700000,12.530000,97.890000
T,50.904225,-114.019613,1028.700000,12.530000,97.890000
T,50.904215,-114.019533,1028.700000,11.120000,103.520000
T,50.904215,-114.019533,1028.700000,11.120000,103.520000
T,50.904215,-114.019533,1028.700000,11.120000,103.520000
T,50.904215,-114.019533,1028.700000,11.120000,103.520000
T,50.904215,-114.019533,1028.700000,11.120000,103.520000
T,50.904215,-114.019533,1028.700000,11.120000,103.520000
T,50.904215,-114.019533,1028.700000,11.120000,103.520000
T,50.904215,-114.019533,1028.700000,11.120000,103.520000
T,50.904215,-114.019533,1029.400000,11.120000,103.520000
T,50.904198,-114.019458,1029.400000,11.160000,112.830000
T,50.904198,-114.019458,1029.400000,11.160000,112.830000
T,50.904198,-114.019458,1029.400000,11.160000,112.830000
T,50.904198,-114.019458,1029.400000,11.160000,112.830000
T,50.904198,-114.019458,1029.400000,11.160000,112.830000
T,50.904198,-114.019458,1029.400000,11.160000,112.830000
T,50.904198,-114.019458,1029.400000,11.160000,112.830000
T,50.904198,-114.019458,1029.400000,11.160000,112.830000
T,50.904198,-114.019458,1029.400000,11.160000,112.830000
T,50.904198,-114.019458,1030.000000,11.160000,112.830000
T,50.904198,-114.019458,1030.000000,11.160000,112.830000
T,50.904198,-114.019458,1030.000000,11.160000,112.830000
T,50.904198,-114.019458,1030.000000,11.160000,112.830000
T,50.904172,-114.019392,1030.000000,10.880000,123.340000
T,50.904172,-114.019392,1030.000000,10.880000,123.340000
T,50.904172,-114.019392,1030.000000,10.880000,123.340000
T,50.904172,-114.019392,1030.000000,10.880000,123.340000
T,50.904172,-114.019392,1030.000000,10.880000,123.340000
T,50.904172,-114.019392,1031.000000,10.880000,123.340000
T,50.904142,-114.019333,1031.000000,9.900000,131.380000
T,50.904142,-114.019333,1031.000000,9.900000,131.380000
T,50.904142,-114.019333,1031.000000,9.900000,131.380000
T,50.904142,-114.019333,1031.000000,9.900000,131.380000
T,50.904142,-114.019333,1031.000000,9.900000,131.380000
T,50.904142,-114.019333,1031.000000,9.900000,131.380000
T,50.904142,-114.019333,1031.000000,9.900000,131.380000
T,50.904142,-114.019333,1031.000000,9.900000,131.380000
T,50.904142,-114.019333,1031.000000,9.900000,131.380000
T,50.904142,-114.019333,1032.400000,9.900000,131.380000
T,50.904142,-114.019333,1032.400000,9.900000,131.380000
T,50.904103,-114.019293,1032.400000,10.150000,151.290000
T,50.904103,-114.019293,1032.400000,10.150000,151.290000
T,50.904103,-114.019293,1032.400000,10.150000,151.290000
T,50.904103,-114.019293,1032.400000,10.150000,151.290000
T,50.904103,-114.019293,1032.400000,10.150000,151.290000
T,50.904103,-114.019293,1032.400000,10.150000,151.290000
T,50.904103,-114.019293,1032.400000,10.150000,151.290000
T,50.904103,-114.019293,1032.400000,10.150000,151.290000
T,50.904103,-114.019293,1033.300000,10.150000,151.290000
T,50.904103,-114.019293,1033.300000,10.150000,151.290000
T,50.904057,-114.019273,1033.300000,10.190000,166.760000
T,50.904057,-114.019273,1033.300000,10.190000,166.760000
T,50.904057,-114.019273,1033.300000,10.190000,166.760000
T,50.904057,-114.019273,1033.300000,10.190000,166.760000
T,50.904057,-114.019273,1033.300000,10.190000,166.760000
T,50.904057,-114.019273,1033.300000,10.190000,166.760000
T,50.904057,-114.019273,1033.300000,10.190000,166.760000
T,50.904057,-114.019273,1033.300000,10.190000,166.760000
T,50.904057,-114.019273,1033.800000,10.190000,166.760000
T,50.904008,-114.019258,1033.800000,10.180000,167.210000
T,50.904008,-114.019258,1033.800000,10.180000,167.210000
T,50.904008,-114.019258,1033.800000,10.180000,167.210000
T,50.904008,-114.019258,1033.800000,10.180000,167.210000
T,50.904008,-114.019258,1033.800000,10.180000,167.210000
T,50.904008,-114.019258,1033.800000,10.180000,167.210000
T,50.904008,-114.019258,1033.800000,10.180000,167.210000
T,50.904008,-114.019258,1033.800000,10.180000,167.210000
T,50.904008,-114.019258,1034.600000,10.180000,167.210000
T,50.904008,-114.019258,1034.600000,10.180000,167.210000
T,50.904008,-114.019258,1034.600000,10.180000,167.210000
T,50.904008,-114.019258,1034.600000,10.180000,167.210000
T,50.903962,-114.019247,1034.600000,10.120000,168.470000
T,50.903962,-114.019247,1034.600000,10.120000,168.470000
T,50.903962,-114.019247,1034.600000,10.120000,168.470000
T,50.903962,-114.019247,1034.600000,10.120000,168.470000
T,50.903962,-114.019247,1034.600000,10.120000,168.470000
T,50.903962,-114.019247,1034.600000,10.120000,168.470000
T,50.903962,-114.019247,1034.900000,10.120000,168.470000
T,50.903962,-114.019247,1034.900000,10.120000,168.470000
T,50.903917,-114.019235,1034.900000,9.550000,169.800000
T,50.903917,-114.019235,1034.900000,9.550000,169.800000
T,50.903917,-114.019235,1034.900000,9.550000,169.800000
T,50.903917,-114.019235,1034.900000,9.550000,169.800000
T,50.903917,-114.019235,1034.900000,9.550000,169.800000
T,50.903917,-114.019235,1034.900000,9.550000,169.800000
T,50.903917,-114.019235,1034.900000,9.550000,169.800000
T,50.903917,-114.019235,1034.900000,9.550000,169.800000
T,50.903917,-114.019235,1035.400000,9.550000,169.800000
T,50.903873,-114.019235,1035.400000,8.180000,184.940000
T,50.903873,-114.019235,1035.400000,8.180000,184.940000
T,50.903873,-114.019235,1035.400000,8.180000,184.940000
T,50.903873,-114.019235,1035.400000,8.180000,184.940000
T,50.903873,-114.019235,1035.400000,8.180000,184.940000
T,50.903873,-114.019235,1035.400000,8.180000,184.940000
T,50.903873,-114.019235,1035.400000,8.180000,184.940000
T,50.903873,-114.019235,1035.400000,8.180000,184.940000
T,50.903873,-114.019235,1036.000000,8.180000,184.940000
T,50.903873,-114.019235,1036.000000,8.180000,184.940000
T,50.903833,-114.019255,1036.000000,7.980000,202.600000
T,50.903833,-114.019255,1036.000000,7.980000,202.600000
T,50.903833,-114.019255,1036.000000,7.980000,202.600000
T,50.903833,-114.019255,1036.000000,7.980000,202.600000
T,50.903833,-114.019255,1036.000000,7.980000,202.600000
T,50.903833,-114.019255,1036.000000,7.980000,202.600000
T,50.903833,-114.019255,1036.000000,7.980000,202.600000
T,50.903833,-114.019255,1036.000000,7.980000,202.600000
T,50.903833,-114.019255,1036.400000,7.980000,202.600000
T,50.903833,-114.019255,1036.400000,7.980000,202.600000
T,50.903802,-114.019290,1036.400000,7.950000,218.760000
T,50.903802,-114.019290,1036.400000,7.950000,218.760000
T,50.903802,-114.019290,1036.400000,7.950000,218.760000
T,50.903802,-114.019290,1036.400000,7.950000,218.760000
T,50.903802,-114.019290,1036.400000,7.950000,218.760000
T,50.903802,-114.019290,1036.400000,7.950000,218.760000
T,50.903802,-114.019290,1036.400000,7.950000,218.760000
T,50.903802,-114.019290,1036.400000,7.950000,218.760000
T,50.903802,-114.019290,1036.300000,7.950000,218.760000
T,50.903802,-114.019290,1036.300000,7.950000,218.760000
T,50.903802,-114.019290,1036.300000,7.950000,218.760000
T,50.903802,-114.019290,1036.300000,7.950000,218.760000
T,50.903773,-114.019330,1036.300000,7.420000,228.240000
T,50.903773,-114.019330,1036.300000,7.420000,228.240000
T,50.903773,-114.019330,1036.300000,7.420000,228.240000
T,50.903773,-114.019330,1036.300000,7.420000,228.240000
T,50.903773,-114.019330,1036.300000,7.420000,228.240000
T,50.903773,-114.019330,1036.300000,7.420000,228.240000
T,50.903773,-114.019330,1036.300000,7.420000,228.240000
T,50.903773,-114.019330,1036.200000,7.420000,228.240000
T,50.903747,-114.019373,1036.200000,7.440000,228.020000
T,50.903747,-114.019373,1036.200000,7.440000,228.020000
T,50.903747,-114.019373,1036.200000,7.440000,228.020000
T,50.903747,-114.019373,1036.200000,7.440000,228.020000
T,50.903747,-114.019373,1036.200000,7.440000,228.020000
T,50.903747,-114.019373,1036.200000,7.440000,228.020000
T,50.903747,-114.019373,1036.200000,7.440000,228.020000
T,50.903747,-114.019373,1036.200000,7.440000,228.020000
T,50.903747,-114.019373,1036.200000,7.440000,228.020000
T,50.903747,-114.019373,1036.200000,7.440000,228.020000
T,50.903718,-114.019413,1036.200000,7.790000,220.030000
T,50.903718,-114.019413,1036.200000,7.790000,220.030000
T,50.903718,-114.019413,1036.200000,7.790000,220.030000
T,50.903718,-114.019413,1036.200000,7.790000,220.030000
T,50.903718,-114.019413,1036.200000,7.790000,220.030000
T,50.903718,-114.019413,1036.200000,7.790000,220.030000
T,50.903718,-114.019413,1036.200000,7.790000,220.030000
T,50.903718,-114.019413,1036.200000,7.790000,220.030000
T,50.903718,-114.019413,1036.900000,7.790000,220.030000
T,50.903683,-114.019445,1036.900000,8.400000,205.260000
T,50.903683,-114.019445,1036.900000,8.400000,205.260000
T,50.903683,-114.019445,1036.900000,8.400000,205.260000
T,50.903683,-114.019445,1036.900000,8.400000,205.260000
T,50.903683,-114.019445,1036.900000,8.400000,205.260000
T,50.903683,-114.019445,1036.900000,8.400000,205.260000
T,50.903683,-114.019445,1036.900000,8.400000,205.260000
T,50.903683,-114.019445,1036.900000,8.400000,205.260000
T,50.903683,-114.019445,1036.900000,8.400000,205.260000
T,50.903683,-114.019445,1037.500000,8.400000,205.260000
T,50.903643,-114.019470,1037.500000,9.270000,197.610000
T,50.903643,-114.019470,1037.500000,9.270000,197.610000
T,50.903643,-114.019470,1037.500000,9.270000,197.610000
T,50.903643,-114.019470,1037.500000,9.270000,197.610000
T,50.903643,-114.019470,1037.500000,9.270000,197.610000
T,50.903643,-114.019470,1037.500000,9.270000,197.610000
T,50.903643,-114.019470,1037.500000,9.270000,197.610000
T,50.903643,-114.019470,1037.500000,9.270000,197.610000
T,50.903643,-114.019470,1037.500000,9.270000,197.610000
T,50.903643,-114.019470,1038.100000,9.270000,197.610000
T,50.903643,-114.019470,1038.100000,9.270000,197.610000
T,50.903643,-114.019470,1038.100000,9.270000,197.610000
T,50.903643,-114.019470,1038.100000,9.270000,197.610000
T,50.903598,-114.019488,1038.100000,10.090000,193.920000
T,50.903598,-114.019488,1038.100000,10.090000,193.920000
T,50.903598,-114.019488,1038.100000,10.090000,193.920000
T,50.903598,-114.019488,1038.100000,10.090000,193.920000
T,50.903598,-114.019488,1038.100000,10.090000,193.920000
T,50.903598,-114.019488,1038.300000,10.090000,193.920000
T,50.903598,-114.019488,1038.300000,10.090000,193.920000
T,50.903547,-114.019503,1038.300000,11.500000,189.080000
T,50.903547,-114.019503,1038.300000,11.500000,189.080000
T,50.903547,-114.019503,1038.300000,11.500000,189.080000
T,50.903547,-114.019503,1038.300000,11.500000,189.080000
T,50.903547,-114.019503,1038.300000,11.500000,189.080000
T,50.903547,-114.019503,1038.300000,11.500000,189.080000
T,50.903547,-114.019503,1038.300000,11.500000,189.080000
T,50.903547,-114.019503,1038.300000,11.500000,189.080000
T,50.903547,-114.019503,1038.700000,11.500000,189.080000
T,50.903547,-114.019503,1038.700000,11.500000,189.080000
T,50.903487,-114.019520,1038.700000,13.300000,191.250000
T,50.903487,-114.019520,1038.700000,13.300000,191.250000
T,50.903487,-114.019520,1038.700000,13.300000,191.250000
T,50.903487,-114.019520,1038.700000,13.300000,191.250000
T,50.903487,-114.019520,1038.700000,13.300000,191.250000
T,50.903487,-114.019520,1038.700000,13.300000,191.250000
T,50.903487,-114.019520,1038.700000,13.300000,191.250000
T,50.903487,-114.019520,1038.800000,13.300000,191.250000
T,50.903487,-114.019520,1038.800000,13.300000,191.250000
T,50.903420,-114.019543,1038.800000,14.720000,194.300000
T,50.903420,-114.019543,1038.800000,14.720000,194.300000
T,50.903420,-114.019543,1038.800000,14.720000,194.300000
T,50.903420,-114.019543,1038.800000,14.720000,194.300000
T,50.903420,-114.019543,1038.800000,14.720000,194.300000
T,50.903420,-114.019543,1038.800000,14.720000,194.300000
T,50.903420,-114.019543,1038.800000,14.720000,194.300000
T,50.903420,-114.019543,1038.800000,14.720000,194.300000
T,50.903420,-114.019543,1038.800000,14.720000,194.300000
T,50.903420,-114.019543,1039.000000,14.720000,194.300000
T,50.903348,-114.019572,1039.000000,15.900000,194.500000
T,50.903348,-114.019572,1039.000000,15.900000,194.500000
T,50.903348,-114.019572,1039.000000,15.900000,194.500000
T,50.903348,-114.019572,1039.000000,15.900000,194.500000
T,50.903348,-114.019572,1039.000000,15.900000,194.500000
T,50.903348,-114.019572,1039.000000,15.900000,194.500000
T,50.903348,-114.019572,1039.000000,15.900000,194.500000
T,50.903348,-114.019572,1039.000000,15.900000,194.500000
T,50.903348,-114.019572,1038.900000,15.900000,194.500000
T,50.903348,-114.019572,1038.900000,15.900000,194.500000
T,50.903348,-114.019572,1038.900000,15.900000,194.500000
T,50.903348,-114.019572,1038.900000,15.900000,194.500000
T,50.903273,-114.019600,1038.900000,16.160000,196.010000
T,50.903273,-114.019600,1038.900000,16.160000,196.010000
T,50.903273,-114.019600,1038.900000,16.160000,196.010000
T,50.903273,-114.019600,1038.900000,16.160000,196.010000
T,50.903273,-114.019600,1038.900000,16.160000,196.010000
T,50.903273,-114.019600,1038.900000,16.160000,196.010000
T,50.903273,-114.019600,1038.300000,16.160000,196.010000
T,50.903195,-114.019632,1038.300000,16.330000,196.450000
T,50.903195,-114.019632,1038.300000,16.330000,196.450000
T,50.903195,-114.019632,1038.300000,16.330000,196.450000
T,50.903195,-114.019632,1038.300000,16.330000,196.450000
T,50.903195,-114.019632,1038.300000,16.330000,196.450000
T,50.903195,-114.019632,1038.300000,16.330000,196.450000
T,50.903195,-114.019632,1038.300000,16.330000,196.450000
T,50.903195,-114.019632,1038.300000,16.330000,196.450000
T,50.903195,-114.019632,1038.300000,16.330000,196.450000
T,50.903195,-114.019632,1038.300000,16.330000,196.450000
T,50.903195,-114.019632,1038.300000,16.330000,196.450000
T,50.903118,-114.019665,1038.300000,16.750000,195.980000
T,50.903118,-114.019665,1038.300000,16.750000,195.980000
T,50.903118,-114.019665,1038.300000,16.750000,195.980000
T,50.903118,-114.019665,1038.300000,16.750000,195.980000
T,50.903118,-114.019665,1038.300000,16.750000,195.980000
T,50.903118,-114.019665,1038.300000,16.750000,195.980000
T,50.903118,-114.019665,1038.300000,16.750000,195.980000
T,50.903118,-114.019665,1038.300000,16.750000,195.980000
T,50.903118,-114.019665,1038.000000,16.750000,195.980000
T,50.903118,-114.019665,1038.000000,16.750000,195.980000
T,50.903042,-114.019698,1038.000000,17.170000,197.820000
T,50.903042,-114.019698,1038.000000,17.170000,197.820000
T,50.903042,-114.019698,1038.000000,17.170000,197.820000
T,50.903042,-114.019698,1038.000000,17.170000,197.820000
T,50.903042,-114.019698,1038.000000,17.170000,197.820000
T,50.903042,-114.019698,1038.000000,17.170000,197.820000
T,50.903042,-114.019698,1038.000000,17.170000,197.820000
T,50.903042,-114.019698,1038.000000,17.170000,197.820000
T,50.903042,-114.019698,1037.600000,17.170000,197.820000
T,50.902962,-114.019738,1037.600000,17.810000,201.870000
T,50.902962,-114.019738,1037.600000,17.810000,201.870000
T,50.902962,-114.019738,1037.600000,17.810000,201.870000
T,50.902962,-114.019738,1037.600000,17.810000,201.870000
T,50.902962,-114.019738,1037.600000,17.810000,201.870000
T,50.902962,-114.019738,1037.600000,17.810000,201.870000
T,50.902962,-114.019738,1037.600000,17.810000,201.870000
T,50.902962,-114.019738,1037.600000,17.810000,201.870000
T,50.902962,-114.019738,1037.200000,17.810000,201.870000
T,50.902962,-114.019738,1037.200000,17.810000,201.870000
T,50.902962,-114.019738,1037.200000,17.810000,201.870000
T,50.902962,-114.019738,1037.200000,17.810000,201.870000
T,50.902878,-114.019788,1037.200000,17.650000,206.260000
T,50.902878,-114.019788,1037.200000,17.650000,206.260000
T,50.902878,-114.019788,1037.200000,17.650000,206.260000
T,50.902878,-114.019788,1037.200000,17.650000,206.260000
T,50.902878,-114.019788,1037.200000,17.650000,206.260000
T,50.902878,-114.019788,1037.000000,17.650000,206.260000
T,50.902878,-114.019788,1037.000000,17.650000,206.260000
T,50.902805,-114.019850,1037.000000,17.630000,211.680000
T,50.902805,-114.019850,1037.000000,17.630000,211.680000
T,50.902805,-114.019850,1037.000000,17.630000,211.680000
T,50.902805,-114.019850,1037.000000,17.630000,211.680000
T,50.902805,-114.019850,1037.000000,17.630000,211.680000
T,50.902805,-114.019850,1037.000000,17.630000,211.680000
T,50.902805,-114.019850,1037.000000,17.630000,211.680000
T,50.902805,-114.019850,1037.000000,17.630000,211.680000
T,50.902805,-114.019850,1037.000000,17.630000,211.680000
T,50.902805,-114.019850,1036.900000,17.630000,211.680000
T,50.902737,-114.019920,1036.900000,17.670000,215.030000
T,50.902737,-114.019920,1036.900000,17.670000,215.030000
T,50.902737,-114.019920,1036.900000,17.670000,215.030000
T,50.902737,-114.019920,1036.900000,17.670000,215.030000
T,50.902737,-114.019920,1036.900000,17.670000,215.030000
T,50.902737,-114.019920,1036.900000,17.670000,215.030000
T,50.902737,-114.019920,1036.900000,17.670000,215.030000
T,50.902737,-114.019920,1036.900000,17.670000,215.030000
T,50.902737,-114.019920,1036.900000,17.670000,215.030000
T,50.902737,-114.019920,1036.500000,17.670000,215.030000
T,50.902668,-114.019995,1036.500000,17.660000,217.920000
T,50.902668,-114.019995,1036.500000,17.660000,217.920000
T,50.902668,-114.019995,1036.500000,17.660000,217.920000
T,50.902668,-114.019995,1036.500000,17.660000,217.920000
T,50.902668,-114.019995,1036.500000,17.660000,217.920000
T,50.902668,-114.019995,1036.500000,17.660000,217.920000
T,50.902668,-114.019995,1036.500000,17.660000,217.920000
T,50.902668,-114.019995,1036.500000,17.660000,217.920000
T,50.902668,-114.019995,1036.300000,17.660000,217.920000
T,50.902602,-114.020073,1036.300000,17.300000,220.660000
T,50.902602,-114.020073,1036.300000,17.300000,220.660000
T,50.902602,-114.020073,1036.300000,17.300000,220.660000
T,50.902602,-114.020073,1036.300000,17.300000,220.660000
T,50.902602,-114.020073,1036.300000,17.300000,220.660000
T,50.902602,-114.020073,1036.300000,17.300000,220.660000
T,50.902602,-114.020073,1036.300000,17.300000,220.660000
T,50.902602,-114.020073,1036.300000,17.300000,220.660000
T,50.902602,-114.020073,1036.300000,17.300000,220.660000
T,50.902602,-114.020073,1036.000000,17.300000,220.660000
T,50.902602,-114.020073,1036.000000,17.300000,220.660000
T,50.902602,-114.020073,1036.000000,17.300000,220.660000
T,50.902602,-114.020073,1036.000000,17.300000,220.660000
T,50.902540,-114.020158,1036.000000,17.360000,224.710000
T,50.902540,-114.020158,1036.000000,17.360000,224.710000
T,50.902540,-114.020158,1036.000000,17.360000,224.710000
T,50.902540,-114.020158,1036.000000,17.360000,224.710000
T,50.902540,-114.020158,1036.000000,17.360000,224.710000
T,50.902540,-114.020158,1035.700000,17.360000,224.710000
T,50.902540,-114.020158,1035.700000,17.360000,224.710000
T,50.902485,-114.020253,1035.700000,17.820000,230.630000
T,50.902485,-114.020253,1035.700000,17.820000,230.630000
T,50.902485,-114.020253,1035.700000,17.820000,230.630000
T,50.902485,-114.020253,1035.700000,17.820000,230.630000
T,50.902485,-114.020253,1035.700000,17.820000,230.630000
T,50.902485,-114.020253,1035.700000,17.820000,230.630000
T,50.902485,-114.020253,1035.700000,17.820000,230.630000
T,50.902485,-114.020253,1035.700000,17.820000,230.630000
T,50.902485,-114.020253,1035.700000,17.820000,230.630000
T,50.902485,-114.020253,1035.500000,17.820000,230.630000
T,50.902485,-114.020253,1035.500000,17.820000,230.630000
T,50.902433,-114.020357,1035.500000,17.740000,234.120000
T,50.902433,-114.020357,1035.500000,17.740000,234.120000
T,50.902433,-114.020357,1035.500000,17.740000,234.120000
T,50.902433,-114.020357,1035.500000,17.740000,234.120000
T,50.902433,-114.020357,1035.500000,17.740000,234.120000
T,50.902433,-114.020357,1035.500000,17.740000,234.120000
T,50.902433,-114.020357,1035.500000,17.740000,234.120000
T,50.902433,-114.020357,1035.500000,17.740000,234.120000
T,50.902433,-114.020357,1035.400000,17.740000,234.120000
T,50.902387,-114.020467,1035.400000,17.540000,238.240000
T,50.902387,-114.020467,1035.400000,17.540000,238.240000
T,50.902387,-114.020467,1035.400000,17.540000,238.240000
T,50.902387,-114.020467,1035.400000,17.540000,238.240000
T,50.902387,-114.020467,1035.400000,17.540000,238.240000
T,50.902387,-114.020467,1035.400000,17.540000,238.240000
T,50.902387,-114.020467,1035.400000,17.540000,238.240000
T,50.902387,-114.020467,1035.400000,17.540000,238.240000
T,50.902387,-114.020467,1035.400000,17.540000,238.240000
T,50.902387,-114.020467,1035.500000,17.540000,238.240000
T,50.902387,-114.020467,1035.500000,17.540000,238.240000
T,50.902343,-114.020583,1035.500000,18.040000,239.930000
T,50.902343,-114.020583,1035.500000,18.040000,239.930000
T,50.902343,-114.020583,1035.500000,18.040000,239.930000
T,50.902343,-114.020583,1035.500000,18.040000,239.930000
T,50.902343,-114.020583,1035.500000,18.040000,239.930000
T,50.902343,-114.020583,1035.500000,18.040000,239.930000
T,50.902343,-114.020583,1035.500000,18.040000,239.930000
T,50.902343,-114.020583,1035.400000,18.040000,239.930000
T,50.902343,-114.020583,1035.400000,18.040000,239.930000
T,50.902343,-114.020583,1035.400000,18.040000,239.930000
T,50.902343,-114.020583,1035.400000,18.040000,239.930000
T,50.902343,-114.020583,1035.400000,18.040000,239.930000
T,50.902300,-114.020700,1035.400000,18.210000,239.010000
T,50.902300,-114.020700,1035.400000,18.210000,239.010000
T,50.902300,-114.020700,1035.400000,18.210000,239.010000
T,50.902300,-114.020700,1035.400000,18.210000,239.010000
T,50.902300,-114.020700,1035.400000,18.210000,239.010000
T,50.902300,-114.020700,1035.300000,18.210000,239.010000
T,50.902253,-114.020813,1035.300000,18.000000,236.830000
T,50.902253,-114.020813,1035.300000,18.000000,236.830000
T,50.902253,-114.020813,1035.300000,18.000000,236.830000
T,50.902253,-114.020813,1035.300000,18.000000,236.830000
T,50.902253,-114.020813,1035.300000,18.000000,236.830000
T,50.902253,-114.020813,1035.300000,18.000000,236.830000
T,50.902253,-114.020813,1035.300000,18.000000,236.830000
T,50.902253,-114.020813,1035.300000,18.000000,236.830000
T,50.902253,-114.020813,1035.300000,18.000000,236.830000
T,50.902253,-114.020813,1035.100000,18.000000,236.830000
T,50.902253,-114.020813,1035.100000,18.000000,236.830000
T,50.902205,-114.020922,1035.100000,17.610000,232.500000
T,50.902205,-114.020922,1035.100000,17.610000,232.500000
